F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,Class
0.284607,0.003758,0.007538,0.015055,0.019101,0.015789,0.020152,0.200427,0.198772,3.603656,3.052579,2.681182,2.418216,2.714511,3.84944,3.932756,3.238969,3.796266,1.106406,9.00E-06,0.513478,0.184098,0.306514,0.186742,0.218292,0.06557,0.046725,0.18155,0.117537,2.768609,4.335215,2.450134,2.315808,2.390648,3.138016,3.197325,2.631555,2.929134,0.157287,0.208704,0.003121,-0.000141,0.062628,0.000698,-0.095159,0.000468,0.055792,0
0.29626,0.004256,0.003418,0.006534,0.017645,0.103825,0.169715,0.159069,0.15011,3.987173,1.296757,3.155569,3.279931,4.595647,3.41189,4.592321,4.89197,3.997942,1.285646,-1.00E-06,0.650447,0.104172,0.082801,0.076009,0.135621,0.467266,0.329348,0.213345,0.09378,3.05554,625.274475,227.040695,13.732413,3.650532,3.237562,3.706959,3.932426,3.066539,0.016779,-18.922121,3.971379,0.331124,0.019314,-0.000228,-7.00E-06,0.009857,0.003817,0
0.1302,0.00756,0.007978,0.032559,0.049945,0.047644,0.049025,0.05411,0.075342,4.697936,2.173351,2.548025,3.164327,3.520382,4.24521,4.93701,5.117245,4.788074,0.657629,-2.50E-05,0.894496,0.38097,0.332458,0.510972,0.45754,0.239634,0.104051,0.062013,0.037754,3.409432,3.982799,2.661905,3.294157,3.16806,3.30367,3.796034,3.403944,3.623237,0.021117,-0.265039,-0.339544,-0.011267,-0.006515,0.013329,0.005206,-0.004041,0.007595,0
0.187351,0.010785,0.010006,0.022547,0.012694,0.044634,0.130196,0.055829,0.110243,3.901918,2.761343,3.136875,2.184341,3.803678,3.95562,4.30669,4.284311,3.252965,0.76643,-1.00E-06,0.89906,0.577679,0.431556,0.383416,0.104048,0.174484,0.304128,0.063308,0.052856,3.05724,2.895379,2.797627,1.74632,3.061052,3.279262,3.444488,3.197142,2.272728,0.001751,-0.002359,0.137825,-0.000559,0.011201,0.003835,0.000315,0.00342,0.01084,0
0.214445,0.003332,0.005547,0.003018,0.004873,0.011499,0.011661,0.106945,0.184969,3.288352,2.70879,2.362212,3.274144,4.466715,3.72509,4.485696,2.62945,3.004538,0.720267,-2.00E-06,0.316159,0.148675,0.230919,0.041628,0.044548,0.04577,0.025325,0.106252,0.082181,2.72572,84.291039,5.138536,21.443398,4.224202,3.09914,3.273866,1.911949,2.644671,0.069978,-4.082464,0.173891,0.435434,0.088296,0.001437,0.013266,-0.000286,-0.008339,0
0.766033,0.012532,0.010135,0.016872,0.119316,0.209984,0.540353,0.388394,0.291791,5.919857,1.947034,2.248268,3.675797,4.082914,4.843019,4.166249,6.42327,5.190864,5.814113,-1.20E-05,1.954615,0.534682,0.458385,0.206443,0.78738,0.941928,1.23976,0.451712,0.182068,3.439709,62.843422,25.548569,6.657547,3.736226,4.297634,3.046344,4.13109,3.77167,0.045699,3.131045,-0.752388,-0.118603,0.007926,-0.014208,-0.028563,0.022981,0.006915,0
0.19539,0.006944,0.005967,0.065786,0.118872,0.077431,0.032487,0.029248,0.108345,3.637954,3.566275,2.508588,2.394324,2.420786,3.401308,4.408249,5.090721,4.012622,0.779054,8.00E-06,1.679256,0.32863,0.271732,1.040717,1.182714,0.37933,0.080903,0.028535,0.054726,2.721635,7.794035,6.290608,2.10455,1.882524,2.818101,3.590014,3.1011,2.927464,0.005312,0.547023,-0.336029,0.001804,-0.013341,0.000368,0.006662,0.012281,0.000891,0
0.712375,0.032507,0.028506,0.051307,0.03538,0.278257,0.218188,0.425866,0.441965,4.069957,2.022351,1.67575,2.269263,4.150295,3.697241,4.666782,4.261897,4.679281,3.427905,5.80E-05,2.717827,1.663313,1.34161,0.879551,0.270091,1.226405,0.492017,0.378875,0.28657,3.224934,2.229639,2.455282,1.742374,3.772772,3.415819,3.680079,3.273968,3.438833,-0.060942,-0.001322,-0.464674,0.009486,-0.002895,-0.003339,-0.002942,0.000314,-0.019715,0
0.134996,0.003949,0.00674,0.007606,0.00839,0.040064,0.025293,0.094853,0.082418,3.672957,2.19643,2.578309,3.24775,3.61507,3.167847,4.202957,3.57255,3.326072,0.520815,9.00E-06,0.389002,0.197857,0.22325,0.121259,0.088587,0.160236,0.059986,0.089005,0.049764,2.830231,2.20263,2.54237,2.847957,2.943657,2.638411,3.450703,2.781345,2.675636,0.023662,0.078818,-0.029275,0.012259,0.003629,-0.000695,-0.002494,-0.000511,0.036468,0
2.539716,0.082498,0.064593,0.357448,0.494912,1.154789,1.286981,1.316661,1.160114,4.261441,1.766806,2.374653,3.216454,4.22958,3.944589,4.044042,4.843621,4.293651,11.773055,-0.000385,10.282809,3.701598,2.98666,4.458463,4.868565,5.335155,2.803856,1.646825,0.688373,3.17788,49.528736,12.974184,3.241426,3.492271,3.316322,3.237514,3.471735,3.445164,-0.005067,-2.771163,0.15946,0.002055,0.069662,0.002529,0.000895,0.011938,-0.008238,1
0.155989,0.007467,0.006336,0.028742,0.039317,0.035838,0.022437,0.033143,0.137759,5.260483,2.06792,2.425036,2.550899,2.761113,3.986365,5.492087,3.593667,5.335444,0.89957,1.00E-06,0.803019,0.382648,0.308703,0.461127,0.390978,0.169806,0.054441,0.027248,0.070262,3.259325,2.177913,2.202293,2.046603,2.092261,3.409192,3.940627,2.659719,3.458897,-0.028217,-0.005224,0.059854,0.000256,0.019044,-0.013414,-0.007162,0.004104,-0.002006,0
0.286976,0.0034,0.006084,0.010113,0.027028,0.020868,0.017362,0.016646,0.283655,3.187255,2.443593,2.423776,3.067761,3.218347,3.958308,3.496262,3.875104,3.187138,0.938688,6.00E-06,0.462223,0.171907,0.267808,0.116573,0.275182,0.079082,0.04877,0.01623,0.118233,2.70829,2.350949,2.169399,3.017239,2.659277,3.265239,2.845768,3.018192,2.69052,-0.004346,-0.00122,0.016756,-6.10E-05,0.004589,-0.002604,-0.019709,-0.000595,-0.000177,1
0.124881,0.012048,0.01063,0.011318,0.019004,0.021841,0.013008,0.08486,0.083672,4.108363,2.089481,2.143261,3.31731,3.083662,4.038817,4.096854,4.172448,3.887292,0.551907,-1.00E-06,0.844547,0.609136,0.504889,0.17822,0.185712,0.099597,0.033372,0.076327,0.053451,2.906164,2.254318,2.66673,3.123224,2.355387,3.174513,3.476957,3.160572,2.933667,-0.017781,0.002555,-0.288263,-0.025427,0.012395,0.010399,0.021309,-0.00099,0.034709,0
0.10667,0.009175,0.007619,0.011976,0.035851,0.021208,0.014783,0.037996,0.08772,3.617955,2.231969,2.563448,2.702076,2.42591,3.313928,4.99618,4.413369,4.056127,0.429903,2.90E-05,0.728712,0.463226,0.379833,0.16681,0.357954,0.104502,0.035368,0.029381,0.050353,2.866395,2.299675,2.380732,2.510251,1.886283,2.602216,3.653455,3.041283,2.959541,0.033773,0.013009,0.241496,-0.012077,0.059434,-0.002805,0.011297,-0.001437,0.019996,0
0.224326,0.003096,0.004909,0.015678,0.017591,0.129232,0.123115,0.12394,0.050307,3.862001,1.446889,2.512386,3.095735,3.599426,3.401386,4.312154,4.840344,3.387567,1.101365,3.00E-06,0.716159,0.072578,0.171334,0.215962,0.181571,0.553068,0.25473,0.165027,0.024882,3.04779,674.511475,17.843349,2.652143,3.546394,3.039505,3.277542,3.70177,2.441175,0.027956,19.571873,-0.48671,-0.005877,-0.063634,0.00185,-0.000856,0.002131,0.005813,0
0.261245,0.006308,0.010686,0.003065,0.004976,0.00599,0.008422,0.026372,0.259343,3.341221,2.589704,2.434567,3.478516,3.294104,3.868472,4.40704,3.100082,3.292189,0.888258,-2.20E-05,0.578456,0.330775,0.454097,0.054555,0.046938,0.023285,0.020301,0.026475,0.108338,3.360694,2.794425,2.226673,3.179057,2.774858,3.054027,3.215415,2.207207,3.377075,-0.005584,-0.024882,-0.008527,0.036342,-0.001416,-0.009061,0.097345,-0.001302,4.80E-05,0
0.316841,0.047804,0.053798,0.105378,0.039839,0.087034,0.045109,0.133338,0.234775,4.429313,1.969371,2.78722,2.080747,3.371655,5.30157,5.526428,3.418202,2.656392,1.450255,-9.00E-06,3.787902,2.403776,2.177798,1.857492,0.404418,0.38482,0.110336,0.105027,0.158332,2.746104,2.170109,2.534833,1.871977,2.949321,6.597243,5.322659,2.655461,2.05291,0.018551,-0.000732,0.463037,-0.018896,0.013865,0.017594,0.095303,0.00263,-0.005619,1
0.284977,0.027935,0.025048,0.023612,0.022454,0.030953,0.020366,0.137163,0.241978,2.829317,1.994385,2.677884,2.758093,3.37388,5.119072,4.597605,3.652835,2.696419,0.913024,3.00E-05,1.903261,1.411624,1.169296,0.372964,0.234367,0.148228,0.048925,0.105607,0.163966,2.177013,2.199155,2.450178,2.499619,3.174745,4.278446,4.211128,2.735087,2.125542,-0.063375,-0.000495,0.484735,0.017886,-0.098136,0.000239,0.005477,0.00191,-0.003371,0
0.242459,0.007751,0.013309,0.01553,0.020435,0.018547,0.013798,0.08179,0.225094,8.335995,2.628796,2.365768,2.695099,2.853056,3.587184,5.931645,6.725995,7.420652,2.098608,1.00E-06,0.760676,0.362088,0.575229,0.201525,0.213023,0.089477,0.028035,0.067135,0.124123,8.489659,2.778954,2.292504,2.468229,2.732502,2.957769,5.28686,4.998202,7.86576,0.147839,0.03077,-0.055738,0.037198,-0.131785,0.001055,-0.00502,0.01793,-0.007876,1
1.414008,0.004214,0.003672,0.013289,0.514526,1.270494,0.295654,0.164794,0.076334,3.202816,2.121189,5.288432,4.519455,3.654073,3.644332,3.864732,4.09068,4.06345,5.090262,-0.000119,7.129442,0.256629,0.147441,0.177763,2.951495,6.422433,0.843844,0.217595,0.038514,2.75271,291.098358,57.266949,6.82527,3.491875,2.974767,2.869062,3.136613,3.095461,-0.023526,-6.904242,-0.541805,0.084935,0.001195,0.001634,8.90E-05,0.007326,-0.005422,1
0.652633,0.003195,0.005116,0.00747,0.014611,0.016307,0.015387,0.621483,0.197192,2.493678,4.375366,2.650866,3.152054,3.172825,3.664452,4.269625,2.610508,3.175422,1.694927,1.10E-05,0.696246,0.123811,0.200493,0.098593,0.146798,0.070107,0.028562,0.605115,0.161859,2.181855,164.376572,5.766483,3.438828,2.663232,2.916656,3.42056,2.310811,2.661793,0.027115,6.992859,-0.155938,-0.052527,-0.013845,0.025781,-0.006859,-0.000195,-0.017603,0
1.518459,0.011381,0.014324,0.040173,0.383,0.879384,0.318181,0.396552,1.060799,3.544828,2.136294,4.034519,3.822875,3.434734,2.811582,4.138885,4.09085,4.233088,6.270544,3.70E-05,5.363002,0.386943,0.551516,0.481244,2.554035,4.519409,0.812336,0.375472,0.592041,3.098354,214.131454,15.028969,4.056012,2.878424,2.398627,3.612031,3.234789,3.229285,-0.172925,-8.665052,0.572732,0.057559,-0.000659,-0.027478,-0.056884,-0.023175,-0.002336,1
0.590897,0.008947,0.007475,0.009295,0.035834,0.090396,0.102104,0.173686,0.546706,4.107922,2.388938,2.508123,3.109944,3.208051,2.965862,5.669968,4.776622,4.255091,2.646752,-2.40E-05,0.883335,0.460631,0.361723,0.124613,0.259202,0.44501,0.20327,0.196683,0.276572,3.247058,2.726456,2.42006,2.877631,2.835515,2.46365,6.364929,3.093647,3.387912,-0.075516,-0.063903,-0.075465,0.017014,0.005777,-0.010053,0.032406,0.030833,-0.001332,1
0.233714,0.003469,0.00603,0.010651,0.017449,0.038979,0.011154,0.01382,0.228742,3.462836,2.586288,2.445916,2.737325,3.427284,3.076271,4.228144,4.186212,3.302256,0.830244,2.00E-06,0.42788,0.171922,0.257231,0.129151,0.182484,0.162011,0.033462,0.012916,0.097371,2.685552,10.439908,2.290367,2.540421,3.017666,2.712177,3.219519,3.16599,2.65906,0.004355,-0.582286,0.019698,-0.000561,0.042157,-0.001638,0.004196,-0.004389,0.000413,1
0.175741,0.015746,0.012762,0.014771,0.011644,0.014356,0.013876,0.076825,0.154333,3.428357,2.205414,2.077364,3.186655,4.086925,3.647463,3.472596,4.367177,3.265564,0.615556,-3.00E-06,1.067158,0.8084,0.634292,0.227355,0.121608,0.069844,0.023784,0.070746,0.076311,2.566337,2.345815,2.554533,2.888185,3.464906,2.90581,2.473879,3.589204,2.363711,0.160136,0.004958,-0.207004,-0.00166,0.000962,0.005452,0.002431,0.005794,0.009244,0
0.114706,0.010092,0.008317,0.026597,0.030146,0.027284,0.005861,0.028319,0.098948,3.553228,2.161245,2.2836,2.440188,2.954108,3.361822,4.136513,3.669689,3.544034,0.495686,1.50E-05,0.850196,0.499033,0.414459,0.427946,0.309182,0.134517,0.015315,0.022261,0.052519,2.838617,2.298064,2.285657,2.035687,2.7063,2.552528,3.248487,2.696441,2.885535,-0.037802,-0.033869,-0.073546,0.001473,0.001058,0.001744,-0.01067,0.004806,-0.011523,0
0.202227,0.003275,0.003047,0.009409,0.015582,0.100763,0.107969,0.128294,0.047808,3.941744,2.299457,2.276294,3.147316,4.214103,3.586513,4.122602,4.355112,3.8633,0.819617,1.30E-05,0.556535,0.078341,0.080112,0.123669,0.151146,0.427176,0.217567,0.17,0.024361,2.935329,679.242493,117.980484,4.18741,3.614191,2.956856,3.223792,3.369593,2.559144,0.009138,-19.508791,2.434481,0.057873,0.039351,0.001124,-0.002325,-0.000301,0.010227,0
0.133935,0.0066,0.006014,0.007684,0.012959,0.033738,0.023546,0.109652,0.062578,3.894645,2.06593,3.154443,3.202184,3.550983,3.767741,4.371799,3.912233,4.172422,0.547616,4.00E-06,0.502311,0.329584,0.278909,0.118291,0.118313,0.148512,0.048233,0.103548,0.047851,2.888196,2.279727,2.855724,2.893814,3.147,2.989055,3.483247,3.026126,3.211307,0.001441,0.021084,0.193813,0.014118,0.035969,-0.003462,-4.00E-05,0.001203,0.014902,1
0.250793,0.007758,0.016346,0.031023,0.044021,0.048223,0.017205,0.04695,0.234194,3.185005,1.997786,2.227298,2.948802,3.622108,3.684957,4.279583,3.524676,2.885704,0.878282,5.00E-06,1.017575,0.341828,0.700153,0.429193,0.422945,0.220501,0.045103,0.040784,0.107223,2.605139,3.492007,2.136026,2.676208,2.928901,2.911511,3.316067,2.816473,2.495355,0.01067,-0.15458,0.016097,0.000598,-0.008654,-0.004003,0.013884,-0.000199,0.000561,0
0.413671,0.003939,0.006064,0.00394,0.011702,0.01416,0.015174,0.379213,0.163398,2.903158,2.220659,2.321647,3.281263,3.099603,3.449255,4.587824,2.84252,3.416843,1.274553,-5.00E-06,0.498201,0.150418,0.251376,0.05346,0.106342,0.064856,0.02517,0.357875,0.123416,2.408251,165.339996,6.506492,22.050501,2.567882,3.011435,3.771061,2.562479,2.704285,0.090651,-6.915444,0.205121,0.502127,-0.002077,-0.033863,0.030058,0.000184,0.074996,0
0.283879,0.017526,0.014308,0.013161,0.021124,0.012238,0.006461,0.095185,0.264961,2.920328,1.987642,1.969566,3.138319,3.059035,4.351244,4.126627,3.248672,3.132245,0.853598,1.50E-05,1.185475,0.874117,0.726955,0.205632,0.205011,0.05864,0.015627,0.080545,0.12452,2.995849,2.193204,2.250328,2.641536,2.579627,3.426718,3.35695,2.67263,2.780284,-0.205345,-0.003561,-0.121962,0.010738,-0.009982,0.012595,0.001646,-0.000239,-0.001688,1
0.523072,0.004889,0.008226,0.006379,0.01698,0.015238,0.032528,0.174776,0.49128,3.630347,4.03107,1.975942,2.398189,2.929197,3.026799,3.962885,3.629677,3.719556,2.013507,2.40E-05,0.53514,0.193473,0.356009,0.092202,0.151912,0.072524,0.060797,0.162961,0.234074,2.931811,61.496025,2.377801,4.72163,2.756663,2.34691,3.126798,2.943575,2.88193,-0.010036,3.448805,-0.071336,-0.122163,-0.013199,-0.009432,0.0044,0.003706,-0.001255,1
0.274146,0.015228,0.01278,0.01023,0.013347,0.012456,0.005955,0.10549,0.251314,2.894429,2.074886,1.974781,2.824351,3.221878,4.156973,4.754405,3.387677,3.23991,0.826033,2.10E-05,1.035768,0.782328,0.627127,0.156206,0.129943,0.057829,0.013798,0.0886,0.121654,2.964756,2.244933,2.198092,2.645481,2.867831,3.491727,3.527383,2.667104,2.768763,-0.239917,-0.00268,-0.080146,0.011002,0.000174,0.000131,-0.001213,0.000114,-0.004207,1
0.113945,0.008716,0.007296,0.012777,0.019173,0.043384,0.024678,0.027443,0.095284,3.998002,2.047068,2.296044,2.993274,3.61638,4.269722,4.613178,4.020567,3.846452,0.601558,-1.00E-05,0.667183,0.444349,0.358516,0.203344,0.160185,0.21158,0.063222,0.02431,0.048965,2.970753,2.190714,2.240799,2.458846,3.217956,3.342027,3.688158,2.964219,2.958207,0.000145,0.003606,-0.045808,0.002385,-0.008958,0.003795,0.002326,0.005005,-0.007364,0
0.136901,0.005136,0.006265,0.019912,0.029771,0.02839,0.01181,0.058038,0.114369,3.589707,2.636577,3.00806,2.679602,3.639942,3.443565,5.98992,4.054928,4.365399,0.511288,5.00E-06,0.567058,0.262728,0.238165,0.319226,0.247582,0.155621,0.026471,0.046402,0.071447,2.960958,3.750607,2.949401,2.31327,3.672243,3.11349,4.999704,3.26414,3.249755,-0.070259,0.148872,-0.065659,0.006127,-0.008575,-0.038593,0.010004,0.000624,0.006749,0
0.276671,0.056874,0.046313,0.033554,0.019193,0.01497,0.022663,0.132656,0.226563,2.68542,2.122268,2.439991,2.351866,3.463826,4.671729,4.741044,3.781456,2.928294,0.776818,-2.00E-06,3.749348,2.882691,2.304698,0.582098,0.18078,0.072666,0.051627,0.105555,0.149963,2.322458,2.224983,2.299082,1.844704,3.040847,4.914731,3.789881,2.840731,2.261967,-0.156024,0.000446,0.273933,0.021181,0.057804,-0.079475,-0.00394,0.001031,-0.001228,0
0.485872,0.006386,0.006204,0.034321,0.040485,0.209123,0.160245,0.233368,0.330612,4.039366,2.142695,2.782969,2.792324,3.34989,3.246629,4.365137,4.205877,3.975115,2.03319,-3.20E-05,1.266305,0.318217,0.270021,0.520387,0.383709,0.884256,0.372652,0.230341,0.194064,2.998047,5.305474,4.261543,2.517821,2.723499,2.612897,3.559525,3.326544,2.951336,0.029304,-0.360272,0.358105,-0.007383,-0.045069,0.003522,-0.006108,0.000363,0.006561,0
0.248831,0.00973,0.007886,0.012482,0.037574,0.01519,0.026933,0.158182,0.184979,3.502848,2.035359,1.953906,2.606371,3.044888,3.899509,5.301961,3.856286,3.54661,0.928557,-2.20E-05,0.756706,0.489424,0.3942,0.189882,0.309838,0.092626,0.050337,0.138586,0.12234,2.714281,3.036201,2.276001,2.293025,3.053798,3.379027,4.375548,3.065947,2.835579,0.053161,-0.125207,-0.057048,0.007548,-0.00032,0.019296,0.00262,1.10E-05,0.012334,1
0.263383,0.003324,0.002798,0.005108,0.005556,0.005207,0.013838,0.215575,0.150417,3.74991,0.807749,1.815327,2.600533,3.476435,3.853739,4.616389,3.938841,4.183161,1.097694,-1.00E-05,0.263008,0.065526,0.060845,0.072124,0.05188,0.018216,0.025695,0.207471,0.09606,2.893605,921.472229,235.365265,17.212543,8.148702,8.164447,3.961121,2.982331,3.286153,-0.021473,-24.804697,3.894645,0.439389,0.184381,0.153148,0.028761,6.10E-05,-0.00429,0
0.881344,0.006597,0.005496,0.005055,0.008126,0.008784,0.037337,0.852238,0.221128,1.834385,0.847528,3.014139,3.660478,3.689874,7.850507,3.728171,2.030758,3.035015,1.671176,-2.20E-05,0.918182,0.122633,0.074057,0.05565,0.067642,0.029095,0.065902,0.884457,0.166953,1.71223,930.81073,317.906342,263.823059,34.724319,43.852585,3.270926,1.671744,2.82079,-0.253468,-25.214518,5.109714,3.658993,0.629446,0.161271,-0.002739,0.00028,-0.059881,0
2.330873,0.015534,0.011718,0.011401,0.017928,0.146466,0.270378,2.076397,1.013242,2.354809,0.519644,0.838889,3.345121,6.71957,3.445183,3.03663,2.003908,3.458017,5.815071,5.00E-05,2.210765,0.211811,0.159792,0.092997,0.149568,0.574081,0.567059,1.877046,0.78302,1.817051,965.351379,405.235168,334.587952,34.603718,2.775332,2.278816,1.732558,2.681578,-0.028784,25.800133,-5.876388,-4.303974,-0.43736,-0.000611,0.004663,-3.80E-05,-0.04586,0
0.286967,0.006103,0.011624,0.004009,0.006442,0.007309,0.006765,0.014066,0.286051,2.994871,2.331956,2.022128,3.084548,3.918515,4.061017,4.363443,3.894319,2.994071,0.895198,-1.00E-05,0.597945,0.278032,0.505688,0.069152,0.058103,0.034821,0.015649,0.012405,0.119564,2.619963,2.598048,2.111254,3.681253,3.270702,3.353782,3.511124,3.521931,2.616787,-0.004431,0.043127,-0.115746,-0.076015,0.010996,0.00646,0.00165,0.009341,-0.000142,0
0.596113,0.003503,0.003254,0.018713,0.073461,0.155679,0.110605,0.189661,0.526468,3.972072,2.151867,1.970456,2.812982,2.855682,2.706882,4.435454,4.110562,3.736768,2.618962,-9.00E-06,1.098048,0.041739,0.052384,0.262852,0.59222,0.796442,0.216429,0.191228,0.252434,2.944314,964.73877,229.882767,3.131174,2.47523,2.220088,3.482659,3.13229,2.848499,0.03697,25.539494,-4.027417,-0.027706,0.015029,0.003367,0.005486,0.008165,0.000154,1
2.431204,0.038294,0.069689,0.263688,0.34107,0.693515,0.555979,0.720509,2.09986,4.740645,3.791544,3.187361,3.86477,4.741461,5.674484,7.386638,6.280283,4.63002,13.208968,0.000244,7.102478,2.700014,2.260411,4.030787,3.064685,3.006824,1.290985,0.719618,1.072746,3.61802,4.444151,3.380718,3.733891,4.196683,5.798055,6.848964,5.967497,3.414085,-0.013992,0.371892,0.002727,0.004062,0.045681,-0.019717,-0.005204,0.003568,0.010208,1
0.192639,0.003161,0.003488,0.006947,0.011317,0.015324,0.017109,0.136738,0.133023,3.453668,2.447918,2.445105,2.833528,3.360195,3.660772,4.179722,3.066914,3.749791,0.700542,1.40E-05,0.295769,0.13613,0.139801,0.085884,0.112522,0.072283,0.030607,0.138266,0.062939,2.7278,266.992493,15.286162,3.725499,2.913723,3.153,3.387276,2.332863,2.899253,0.020881,9.709266,-0.489502,-0.058127,-0.016525,-0.006601,-0.006244,9.90E-05,-0.028082,1
0.232045,0.010664,0.008656,0.009687,0.017296,0.016483,0.006399,0.107876,0.203269,3.280415,2.102026,2.373014,2.831229,3.041478,3.888467,4.28137,3.951467,3.330765,0.793143,-1.60E-05,0.739649,0.530907,0.433054,0.154927,0.163879,0.073139,0.015348,0.090672,0.10837,2.918533,2.968129,2.319629,2.314779,2.725663,3.111913,4.077347,3.469358,2.90062,-0.098762,-0.109742,0.073829,-0.017304,0.003674,0.003809,0.056341,-4.80E-05,-0.033301,1
0.239395,0.006937,0.011224,0.006317,0.020653,0.029212,0.014788,0.188663,0.141476,3.34954,2.439407,2.345174,3.450485,3.103671,3.429726,4.332556,3.1698,3.579602,0.812961,5.00E-06,0.651879,0.30711,0.474485,0.088475,0.196062,0.135204,0.031763,0.178436,0.08655,2.624067,19.824955,2.159431,4.025028,2.59791,2.817558,3.364836,2.690981,2.891707,0.139129,-1.177577,-0.022357,0.064811,-0.004709,0.003699,0.030301,-5.40E-05,0.041302,0
0.290421,0.011095,0.008646,0.026,0.026693,0.060643,0.030476,0.160421,0.228946,4.899533,2.365179,2.479981,3.194605,4.530764,7.356091,9.785811,4.252252,5.723052,2.144979,-3.50E-05,0.919419,0.56796,0.434046,0.379127,0.270538,0.273138,0.070003,0.136669,0.133135,3.322029,3.097431,2.486239,3.088748,3.996125,11.483093,12.462889,3.274528,3.533746,-0.02915,-0.088347,-0.054805,0.001288,-0.005143,0.023342,-0.014164,-0.001284,-0.014417,1
0.210844,0.010504,0.022214,0.010805,0.0254,0.015053,0.020883,0.069589,0.193866,4.447948,1.927106,1.952826,2.471053,2.677435,3.832275,4.029051,4.750753,4.23192,1.114014,3.90E-05,1.117759,0.466842,0.967103,0.157543,0.22561,0.068898,0.045169,0.065004,0.094356,3.335309,2.140918,1.963602,2.102774,2.211137,3.168892,3.088058,3.578639,3.27147,0.029673,0.043871,-0.027623,0.004375,-0.005351,-0.0002,-0.001397,0.005619,-0.00308,1
0.197988,0.005292,0.012621,0.024904,0.066835,0.062325,0.024089,0.032751,0.168483,3.693839,2.197234,2.471752,3.58026,3.767666,5.004527,4.537648,3.713484,3.154781,0.895897,2.00E-06,0.946035,0.231036,0.536771,0.347223,0.579763,0.291968,0.063221,0.029897,0.078973,2.87647,2.099822,2.378088,3.840869,4.032129,5.567997,4.26558,3.048032,2.547701,0.018913,0.011754,0.002504,0.000568,0.003826,0.02802,-0.009628,0.000985,0.002529,1
